episode,total_steps,episode_reward,clipped_episode_reward,consecutive_clipped_over_20,max_consecutive_clipped_over_20,avg_clip50,duration,exploration_rate
0,267,180.0,180.0,1,1,180.0,0.6644265651702881,0.999911422
1,431,210.0,210.0,2,2,195.0,0.4206678867340088,0.9998568099999999
2,554,110.0,110.0,3,3,166.66666666666666,0.30933403968811035,0.999815851
3,704,170.0,170.0,4,4,167.5,0.3716311454772949,0.9997659010000001
4,886,115.0,115.0,5,5,157.0,0.4433250427246094,0.9997052949999998
5,996,120.0,120.0,6,6,150.83333333333334,0.2787795066833496,0.9996686649999998
6,1185,250.0,250.0,7,7,165.0,0.46158528327941895,0.9996057280000001
7,1293,20.0,20.0,0,7,146.875,0.277101993560791,0.9995697639999999
8,1413,75.0,75.0,1,7,138.88888888888889,0.3112170696258545,0.9995298040000001
9,1549,125.0,125.0,2,7,137.5,0.33432435989379883,0.999484516
10,1894,655.0,655.0,3,7,184.54545454545453,0.7749073505401611,0.9993696310000002
11,2038,90.0,90.0,4,7,176.66666666666666,0.36690187454223633,0.9993216789999999
12,2265,170.0,170.0,5,7,176.15384615384616,0.544635534286499,0.9992460880000001
13,2391,55.0,55.0,6,7,167.5,0.3221244812011719,0.9992041300000001
14,2489,25.0,25.0,7,7,158.0,0.26120877265930176,0.9991714959999999
15,2577,70.0,70.0,8,8,152.5,0.22711491584777832,0.9991421920000001
16,2664,45.0,45.0,9,9,146.1764705882353,0.23260927200317383,0.9991132209999998
17,2821,70.0,70.0,10,10,141.94444444444446,0.3960871696472168,0.99906094
18,2974,50.0,50.0,11,11,137.10526315789474,0.3892514705657959,0.9990099910000002
19,3054,55.0,55.0,12,12,133.0,0.2121269702911377,0.9989833510000001
20,3135,80.0,80.0,13,13,130.47619047619048,0.22714543342590332,0.9989563779999999
21,3241,65.0,65.0,14,14,127.5,0.27656030654907227,0.99892108
22,3432,135.0,135.0,15,15,127.82608695652173,0.46999645233154297,0.9988574769999998
23,3660,525.0,525.0,16,16,144.375,0.5475506782531738,0.9987815529999999
24,3817,165.0,165.0,17,17,145.2,0.39048123359680176,0.9987292720000001
25,3967,35.0,35.0,18,18,140.96153846153845,0.38844943046569824,0.9986793220000001
26,4108,90.0,90.0,19,19,139.07407407407408,0.3587067127227783,0.9986323690000001
27,4260,105.0,105.0,20,20,137.85714285714286,0.38709354400634766,0.9985817530000001
28,4460,100.0,100.0,21,21,136.55172413793105,0.49486470222473145,0.998515153
29,4634,315.0,315.0,22,22,142.5,0.44629693031311035,0.9984572109999998
30,4765,155.0,155.0,23,23,142.90322580645162,0.33231067657470703,0.9984135879999999
31,4906,80.0,80.0,24,24,140.9375,0.35821986198425293,0.9983666350000002
32,5060,155.0,155.0,25,25,141.36363636363637,0.3860435485839844,0.9983153530000002
33,5234,90.0,90.0,26,26,139.85294117647058,0.4414815902709961,0.998257411
34,5313,45.0,45.0,27,27,137.14285714285714,0.2131786346435547,0.9982311040000001
35,5529,415.0,415.0,28,28,144.86111111111111,0.5232017040252686,0.9981591759999999
36,5636,60.0,60.0,29,29,142.56756756756758,0.28623390197753906,0.9981235449999998
37,5749,55.0,55.0,30,30,140.26315789473685,0.297133207321167,0.9980859160000001
38,5904,90.0,90.0,31,31,138.97435897435898,0.39417290687561035,0.9980343009999999
39,6021,60.0,60.0,32,32,137.0,0.295147180557251,0.99799534
40,6186,155.0,155.0,33,33,137.4390243902439,0.4128556251525879,0.9979403950000001
41,6342,105.0,105.0,34,34,136.66666666666666,0.3910868167877197,0.9978884470000001
42,6469,80.0,80.0,35,35,135.34883720930233,0.3215601444244385,0.9978461560000002
43,6592,80.0,80.0,36,36,134.0909090909091,0.3117032051086426,0.9978051969999999
44,6759,120.0,120.0,37,37,133.77777777777777,0.4120187759399414,0.997749586
45,6922,60.0,60.0,38,38,132.17391304347825,0.40808868408203125,0.9976953070000001
46,7073,90.0,90.0,39,39,131.27659574468086,0.3767585754394531,0.997645024
47,7183,65.0,65.0,40,40,129.89583333333334,0.2922403812408447,0.997608394
48,7333,130.0,130.0,41,41,129.89795918367346,0.3773174285888672,0.997558444
49,7580,315.0,315.0,42,42,133.6,0.5840578079223633,0.9974761930000001
50,7696,75.0,75.0,43,43,131.5,0.3010101318359375,0.997437565
51,7787,25.0,25.0,44,44,127.8,0.24401187896728516,0.9974072620000001
52,8041,195.0,195.0,45,45,129.5,0.6035706996917725,0.9973226799999999
53,8237,190.0,190.0,46,46,129.9,0.48072338104248047,0.9972574119999998
54,8359,50.0,50.0,47,47,128.6,0.31098151206970215,0.9972167859999999
55,8442,45.0,45.0,48,48,127.1,0.22054290771484375,0.9971891469999999
56,8585,100.0,100.0,49,49,124.1,0.37548184394836426,0.9971415279999999
57,8803,230.0,230.0,50,50,128.3,0.5262470245361328,0.997068934
58,9026,280.0,280.0,51,51,132.4,0.5414891242980957,0.9969946749999999
59,9133,20.0,20.0,0,51,130.3,0.27383852005004883,0.9969590440000001
60,9261,45.0,45.0,1,51,118.1,0.3207845687866211,0.99691642
61,9471,235.0,235.0,2,51,121.0,0.5193839073181152,0.9968464899999999
62,9670,380.0,380.0,3,51,125.2,0.4830946922302246,0.996780223
63,9827,130.0,130.0,4,51,126.7,0.39538073539733887,0.9967279420000001
64,9987,155.0,155.0,5,51,129.3,0.40005922317504883,0.9966746620000001
65,10129,140.0,140.0,6,51,130.7,0.35186171531677246,0.9966273759999998
66,10273,65.0,65.0,7,51,131.1,0.3623926639556885,0.996579424
67,10394,115.0,115.0,8,51,132.0,0.3130378723144531,0.9965391310000001
68,10505,110.0,110.0,9,51,133.2,0.281787633895874,0.996502168
69,10610,55.0,55.0,10,51,133.2,0.273268461227417,0.9964672029999999
70,10844,320.0,320.0,11,51,138.0,0.5607383251190186,0.9963892809999999
71,11079,290.0,290.0,12,51,142.5,0.5544490814208984,0.996311026
72,11149,25.0,25.0,13,51,140.3,0.19665861129760742,0.9962877160000001
73,11268,50.0,50.0,14,51,130.8,0.3011147975921631,0.9962480889999998
74,11457,285.0,285.0,15,51,133.2,0.4522116184234619,0.9961851520000001
75,11600,100.0,100.0,16,51,134.5,0.37149763107299805,0.9961375330000001
76,11751,95.0,95.0,17,51,134.6,0.3783426284790039,0.9960872499999999
77,11836,50.0,50.0,18,51,133.5,0.2279212474822998,0.996058945
78,12002,180.0,180.0,19,51,135.1,0.40834593772888184,0.9960036669999999
79,12272,400.0,400.0,20,51,136.8,0.6408329010009766,0.9959137569999998
80,12464,335.0,335.0,21,51,140.4,0.4758942127227783,0.9958498209999999
81,12621,140.0,140.0,22,51,141.6,0.3963124752044678,0.9957975400000001
82,12767,110.0,110.0,23,51,140.7,0.3729710578918457,0.9957489220000001
83,12884,55.0,55.0,24,51,140.0,0.2939460277557373,0.995709961
84,13154,315.0,315.0,25,51,145.4,0.6287972927093506,0.995620051
85,13312,125.0,125.0,26,51,139.6,0.39040064811706543,0.9955674369999999
86,13502,150.0,150.0,27,51,141.4,0.46665358543395996,0.9955041669999999
87,13616,25.0,25.0,28,51,140.8,0.3028371334075928,0.9954662049999999
88,13756,35.0,35.0,29,51,139.7,0.3492422103881836,0.995419585
89,13906,130.0,130.0,30,51,141.1,0.3721904754638672,0.9953696350000001
90,14027,45.0,45.0,31,51,138.9,0.30684947967529297,0.9953293419999999
91,14145,60.0,60.0,32,51,138.0,0.29950785636901855,0.9952900479999999
92,14301,160.0,160.0,33,51,139.6,0.3826110363006592,0.9952380999999999
93,14390,115.0,115.0,34,51,140.3,0.23816370964050293,0.9952084629999999
94,14687,215.0,215.0,35,51,142.2,0.7059862613677979,0.9951095619999999
95,14893,285.0,285.0,36,51,146.7,0.4897651672363281,0.9950409640000001
96,15122,315.0,315.0,37,51,151.2,0.5502333641052246,0.994964707
97,15204,55.0,55.0,38,51,151.0,0.22050952911376953,0.9949374009999999
98,15303,90.0,90.0,39,51,150.2,0.2636420726776123,0.9949044339999998
99,15452,210.0,210.0,40,51,148.1,0.36573290824890137,0.9948548170000001
100,15660,245.0,245.0,41,51,151.5,0.5100882053375244,0.9947855529999999
101,15959,415.0,415.0,42,51,159.3,0.6875903606414795,0.9946859859999999
102,16025,25.0,25.0,43,51,155.9,0.18046212196350098,0.994664008
103,16117,45.0,45.0,44,51,153.0,0.24653339385986328,0.9946333719999998
104,16229,80.0,80.0,45,51,153.6,0.2834281921386719,0.9945960759999999
105,16323,40.0,40.0,46,51,153.5,0.2529327869415283,0.9945647740000001
106,16413,50.0,50.0,47,51,152.5,0.232102632522583,0.9945348039999999
107,16612,230.0,230.0,48,51,152.5,0.4810638427734375,0.9944685370000002
108,16768,100.0,100.0,49,51,148.9,0.3874852657318115,0.9944165890000001
109,16957,130.0,130.0,50,51,151.1,0.46341967582702637,0.9943536519999999
110,17107,60.0,60.0,51,51,151.4,0.37149882316589355,0.994303702
111,17272,140.0,140.0,52,52,149.5,0.409515380859375,0.994248757
112,17360,20.0,20.0,0,52,142.3,0.2357025146484375,0.9942194529999999
113,17444,20.0,20.0,0,52,140.1,0.23906898498535156,0.9941914809999999
114,17563,50.0,50.0,1,52,138.0,0.3029618263244629,0.9941518540000001
115,17685,60.0,60.0,2,52,136.4,0.3125290870666504,0.994111228
116,17806,140.0,140.0,3,52,137.9,0.3065323829650879,0.9940709350000001
117,17963,165.0,165.0,4,52,138.9,0.38665080070495605,0.9940186539999999
118,18109,160.0,160.0,5,52,139.9,0.360959529876709,0.993970036
119,18252,70.0,70.0,6,52,140.2,0.3522810935974121,0.993922417
120,18403,130.0,130.0,7,52,136.4,0.37958335876464844,0.9938721340000002
121,18556,165.0,165.0,8,52,133.9,0.3873436450958252,0.9938211849999999
122,18837,425.0,425.0,9,52,141.9,0.663031816482544,0.993727612
123,18961,80.0,80.0,10,52,142.5,0.3108785152435303,0.99368632
124,19076,55.0,55.0,11,52,137.9,0.2918996810913086,0.9936480250000002
125,19371,195.0,195.0,12,52,139.8,0.7074027061462402,0.9935497900000001
126,19484,15.0,15.0,0,52,138.2,0.285977840423584,0.993512161
127,19604,50.0,50.0,1,52,138.2,0.31331801414489746,0.9934722009999999
128,19769,180.0,180.0,2,52,138.2,0.4222862720489502,0.993417256
129,19878,35.0,35.0,3,52,130.9,0.2866172790527344,0.9933809589999999
130,20065,205.0,205.0,4,52,128.3,0.4568977355957031,0.9933186880000001
131,20167,110.0,110.0,5,52,127.7,0.26917243003845215,0.9932847219999998
132,20311,175.0,175.0,6,52,129.0,0.37303853034973145,0.99323677
133,20446,90.0,90.0,7,52,129.7,0.3385782241821289,0.993191815
134,20677,215.0,215.0,8,52,127.7,0.5480020046234131,0.9931148920000001
135,20794,75.0,75.0,9,52,126.7,0.29248571395874023,0.993075931
136,20911,95.0,95.0,10,52,125.6,0.3055095672607422,0.9930369700000001
137,21109,115.0,115.0,11,52,127.4,0.4865725040435791,0.9929710360000001
138,21331,190.0,190.0,12,52,130.5,0.5292093753814697,0.9928971099999998
139,21631,365.0,365.0,13,52,135.2,0.7030227184295654,0.9927972099999999
140,21723,20.0,20.0,0,52,134.7,0.24734139442443848,0.9927665740000001
141,21799,20.0,20.0,0,52,133.9,0.2031409740447998,0.9927412660000001
142,21924,60.0,60.0,1,52,131.9,0.3201737403869629,0.9926996409999999
143,22018,50.0,50.0,2,52,130.6,0.24424147605895996,0.9926683390000001
144,22134,80.0,80.0,3,52,127.9,0.30284547805786133,0.9926297110000001
145,22216,40.0,40.0,4,52,123.0,0.22740793228149414,0.9926024050000001
146,22496,275.0,275.0,5,52,122.2,0.6586999893188477,0.992509165
147,22653,85.0,85.0,6,52,122.8,0.3885059356689453,0.9924568840000001
148,22786,105.0,105.0,7,52,123.1,0.3428304195404053,0.9924125950000001
149,22870,50.0,50.0,8,52,119.9,0.22969675064086914,0.9923846230000001
150,23061,90.0,90.0,9,52,116.8,0.45981621742248535,0.9923210199999999
151,23244,215.0,215.0,10,52,112.8,0.4579885005950928,0.9922600810000002
152,23466,290.0,290.0,11,52,118.1,0.5390477180480957,0.992186155
153,23662,155.0,155.0,12,52,120.3,0.4792180061340332,0.9921208869999999
154,23795,45.0,45.0,13,52,119.6,0.3429374694824219,0.9920765979999999
155,23952,160.0,160.0,14,52,122.0,0.38733649253845215,0.992024317
156,24101,30.0,30.0,15,52,121.6,0.3786957263946533,0.9919746999999999
157,24189,105.0,105.0,16,52,119.1,0.23137187957763672,0.9919453959999999
158,24323,120.0,120.0,17,52,119.5,0.3437659740447998,0.991900774
159,24579,455.0,455.0,18,52,126.0,0.6054432392120361,0.9918155260000001
160,24659,65.0,65.0,19,52,126.1,0.22026610374450684,0.9917888860000001
161,24876,235.0,235.0,20,52,128.0,0.5198559761047363,0.9917166250000001
162,25099,135.0,135.0,21,52,130.3,0.5360000133514404,0.991642366
163,25337,210.0,210.0,22,52,134.1,0.5633516311645508,0.9915631119999999
164,25457,30.0,30.0,23,52,133.7,0.312976598739624,0.9915231519999999
165,25617,185.0,185.0,24,52,136.2,0.399364709854126,0.9914698719999998
166,25762,120.0,120.0,25,52,135.8,0.3685421943664551,0.991421587
167,25873,75.0,75.0,26,52,134.0,0.29111814498901367,0.9913846239999999
168,26004,150.0,150.0,27,52,133.8,0.3306403160095215,0.991341001
169,26208,200.0,200.0,28,52,136.4,0.50136399269104,0.9912730689999999
170,26391,155.0,155.0,29,52,136.9,0.4554567337036133,0.9912121300000002
171,26652,220.0,220.0,30,52,138.0,0.63283371925354,0.9911252170000001
172,26786,155.0,155.0,31,52,132.6,0.3367292881011963,0.9910805949999999
173,27037,260.0,260.0,32,52,136.2,0.5845201015472412,0.9909970119999999
174,27129,90.0,90.0,33,52,136.9,0.24654459953308105,0.9909663760000001
175,27283,35.0,35.0,34,52,133.7,0.39081883430480957,0.9909150940000001
176,27439,105.0,105.0,35,52,135.5,0.38872742652893066,0.9908631460000001
177,27524,60.0,60.0,36,52,135.7,0.22089457511901855,0.9908348409999999
178,27756,185.0,185.0,37,52,135.8,0.5572082996368408,0.9907575849999999
179,27948,220.0,220.0,38,52,139.5,0.46183347702026367,0.9906936489999999
180,28172,355.0,355.0,39,52,142.5,0.5426144599914551,0.990619057
181,28334,120.0,120.0,40,52,142.7,0.3966553211212158,0.9905651109999999
182,28425,55.0,55.0,41,52,140.3,0.23413777351379395,0.9905348079999999
183,28543,50.0,50.0,42,52,139.5,0.3059666156768799,0.9904955139999999
184,28801,345.0,345.0,43,52,142.1,0.5969486236572266,0.9904096
185,28884,20.0,20.0,0,52,141.0,0.22429823875427246,0.9903819610000002
186,29095,180.0,180.0,1,52,142.7,0.5291590690612793,0.9903116980000002
187,29205,10.0,10.0,0,52,140.6,0.28672003746032715,0.9902750679999999
188,29398,195.0,195.0,1,52,140.7,0.48451685905456543,0.9902107990000001
189,29625,210.0,210.0,2,52,137.6,0.5578038692474365,0.9901352079999999
190,29744,55.0,55.0,3,52,138.3,0.31296372413635254,0.9900955810000001
191,29858,95.0,95.0,4,52,139.8,0.31319236755371094,0.9900576190000001
192,29971,105.0,105.0,5,52,140.7,0.28601813316345215,0.99001999
193,30257,410.0,410.0,6,52,147.9,0.6823475360870361,0.9899247520000001
194,30442,355.0,355.0,7,52,153.4,0.45805954933166504,0.989863147
195,30598,110.0,110.0,8,52,154.8,0.39792370796203613,0.989811199
196,30760,125.0,125.0,9,52,151.8,0.3973047733306885,0.989757253
197,30910,145.0,145.0,10,52,153.0,0.3769102096557617,0.989707303
198,31099,115.0,115.0,11,52,153.2,0.4640381336212158,0.9896443659999998
199,31295,125.0,125.0,12,52,154.7,0.47800254821777344,0.9895790980000002
200,31493,125.0,125.0,13,52,155.4,0.487764835357666,0.9895131640000001
201,31756,305.0,305.0,14,52,157.2,0.6206989288330078,0.989425585
202,31928,185.0,185.0,15,52,155.1,0.420076847076416,0.9893683089999998
203,32073,105.0,105.0,16,52,154.1,0.36105775833129883,0.9893200240000001
204,32211,80.0,80.0,17,52,154.8,0.35321474075317383,0.9892740699999999
205,32505,415.0,415.0,18,52,159.9,0.6911907196044922,0.9891761680000001
206,32629,120.0,120.0,19,52,161.7,0.3150794506072998,0.9891348759999999
207,32746,80.0,80.0,20,52,161.2,0.2958948612213135,0.9890959150000002
208,32993,275.0,275.0,21,52,164.3,0.592862606048584,0.9890136640000001
209,33081,65.0,65.0,22,52,156.5,0.23683905601501465,0.9889843600000001
210,33300,150.0,150.0,23,52,158.2,0.5299077033996582,0.9889114330000001
211,33564,330.0,330.0,24,52,160.1,0.6201508045196533,0.988823521
212,33740,130.0,130.0,25,52,160.0,0.4289669990539551,0.9887649129999999
213,33827,50.0,50.0,26,52,156.8,0.23166155815124512,0.9887359419999999
214,33986,155.0,155.0,27,52,159.3,0.39408302307128906,0.9886829950000001
215,34241,285.0,285.0,28,52,161.3,0.6218874454498291,0.98859808
216,34461,290.0,290.0,29,52,164.7,0.538323163986206,0.9885248200000002
217,34746,445.0,445.0,30,52,172.1,0.6789240837097168,0.9884299149999999
218,34922,110.0,110.0,31,52,171.3,0.441831111907959,0.988371307
219,35008,20.0,20.0,0,52,167.7,0.229417085647583,0.9883426689999999
220,35127,45.0,45.0,1,52,165.5,0.30713391304016113,0.9883030420000001
221,35332,235.0,235.0,2,52,165.8,0.4980297088623047,0.9882347770000002
222,35477,55.0,55.0,3,52,163.8,0.36397552490234375,0.9881864920000001
223,35627,160.0,160.0,4,52,161.8,0.377133846282959,0.9881365420000001
224,35710,55.0,55.0,5,52,161.1,0.21985363960266113,0.9881089029999999
225,35856,45.0,45.0,6,52,161.3,0.37618422508239746,0.988060285
226,36003,75.0,75.0,7,52,160.7,0.36385035514831543,0.9880113339999999
227,36118,45.0,45.0,8,52,160.4,0.3072326183319092,0.987973039
228,36238,65.0,65.0,9,52,158.0,0.3101949691772461,0.9879330789999999
229,36455,220.0,220.0,10,52,158.0,0.5285739898681641,0.9878608179999999
230,36618,135.0,135.0,11,52,153.6,0.4123969078063965,0.987806539
231,36872,475.0,475.0,12,52,160.7,0.6002421379089355,0.9877219569999999
232,37032,160.0,160.0,13,52,162.8,0.4007232189178467,0.9876686770000002
233,37116,5.0,5.0,0,52,161.9,0.23122096061706543,0.9876407050000001
234,37278,80.0,80.0,1,52,156.6,0.40978550910949707,0.987586759
235,37424,320.0,320.0,2,52,162.6,0.3623659610748291,0.987538141
236,37540,45.0,45.0,3,52,159.9,0.30352020263671875,0.987499513
237,37650,100.0,100.0,4,52,161.7,0.2866544723510742,0.9874628830000002
238,37917,250.0,250.0,5,52,162.8,0.6443638801574707,0.987373972
239,38047,70.0,70.0,6,52,160.0,0.3407716751098633,0.9873306819999998
240,38192,80.0,80.0,7,52,160.5,0.3679628372192383,0.9872823970000001
241,38330,130.0,130.0,8,52,161.2,0.3518240451812744,0.9872364429999999
242,38430,10.0,10.0,0,52,159.3,0.26599931716918945,0.987203143
243,38579,90.0,90.0,1,52,152.9,0.37373900413513184,0.987153526
244,38697,35.0,35.0,2,52,146.5,0.2980034351348877,0.9871142319999999
245,38945,300.0,300.0,3,52,150.3,0.5949318408966064,0.9870316480000001
246,39135,130.0,130.0,4,52,150.4,0.4871501922607422,0.9869683780000001
247,39272,110.0,110.0,5,52,149.7,0.35916972160339355,0.9869227570000001
248,39384,75.0,75.0,6,52,148.9,0.2999088764190674,0.9868854610000002
249,39664,350.0,350.0,7,52,153.4,0.6655542850494385,0.9867922210000001
250,39814,120.0,120.0,8,52,153.3,0.38763427734375,0.9867422710000001
251,40011,175.0,175.0,9,52,150.7,0.4897034168243408,0.9866766699999999
252,40206,225.0,225.0,10,52,151.5,0.475421667098999,0.9866117350000001
253,40358,90.0,90.0,11,52,151.2,0.38082170486450195,0.9865611190000001
254,40526,95.0,95.0,12,52,151.5,0.4165821075439453,0.9865051749999999
255,40727,170.0,170.0,13,52,146.6,0.48308348655700684,0.9864382420000001
256,40896,125.0,125.0,14,52,146.7,0.40703821182250977,0.9863819650000001
257,41022,50.0,50.0,15,52,146.1,0.3189384937286377,0.986340007
258,41167,75.0,75.0,16,52,142.1,0.3598976135253906,0.9862917219999999
259,41346,135.0,135.0,17,52,143.5,0.4423997402191162,0.9862321149999999
260,41629,270.0,270.0,18,52,145.9,0.6609253883361816,0.9861378759999999
261,41768,220.0,220.0,19,52,143.7,0.3462238311767578,0.9860915889999999
262,41933,320.0,320.0,20,52,147.5,0.417250394821167,0.986036644
263,42226,330.0,330.0,21,52,153.1,0.6688718795776367,0.9859390749999999
264,42405,100.0,100.0,22,52,152.0,0.44144582748413086,0.9858794679999999
265,42493,70.0,70.0,23,52,147.7,0.24086570739746094,0.9858501640000001
266,42652,120.0,120.0,24,52,144.3,0.3968467712402344,0.9857972169999999
267,42754,60.0,60.0,25,52,136.6,0.2604084014892578,0.9857632510000001
268,42923,120.0,120.0,26,52,136.8,0.423367977142334,0.9857069740000001
269,43057,45.0,45.0,27,52,137.3,0.351672887802124,0.985662352
270,43135,50.0,50.0,28,52,137.4,0.2129664421081543,0.9856363779999999
271,43296,185.0,185.0,29,52,136.4,0.3950643539428711,0.9855827650000001
272,43419,170.0,170.0,30,52,138.7,0.3170154094696045,0.9855418060000002
273,43554,135.0,135.0,31,52,138.2,0.3402526378631592,0.9854968510000002
274,43631,50.0,50.0,32,52,138.1,0.21465444564819336,0.9854712099999999
275,43802,105.0,105.0,33,52,139.3,0.423250675201416,0.985414267
276,44014,195.0,195.0,34,52,141.7,0.5111291408538818,0.9853436709999999
277,44144,125.0,125.0,35,52,143.3,0.34975719451904297,0.9853003810000001
278,44314,165.0,165.0,36,52,145.3,0.43308496475219727,0.9852437709999999
279,44466,125.0,125.0,37,52,143.4,0.39113831520080566,0.9851931549999999
280,44654,150.0,150.0,38,52,143.7,0.4636802673339844,0.985130551
281,44772,85.0,85.0,39,52,135.9,0.3087921142578125,0.985091257
282,44935,85.0,85.0,40,52,134.4,0.4102339744567871,0.9850369780000001
283,45122,185.0,185.0,41,52,138.0,0.46450304985046387,0.9849747069999999
284,45266,15.0,15.0,0,52,136.7,0.368502140045166,0.984926755
285,45507,290.0,290.0,1,52,136.1,0.5746219158172607,0.9848465020000001
286,45652,70.0,70.0,2,52,136.6,0.3696460723876953,0.984798217
287,45802,110.0,110.0,3,52,136.8,0.37541699409484863,0.9847482670000001
288,45984,180.0,180.0,4,52,135.4,0.44603872299194336,0.9846876609999998
289,46140,135.0,135.0,5,52,136.7,0.38970518112182617,0.9846357130000002
290,46253,60.0,60.0,6,52,136.3,0.2958250045776367,0.984598084
291,46393,50.0,50.0,7,52,134.7,0.3576500415802002,0.9845514640000002
292,46515,20.0,20.0,0,52,134.9,0.3060495853424072,0.984510838
293,46672,60.0,60.0,1,52,134.3,0.4025452136993408,0.9844585569999998
294,46819,70.0,70.0,2,52,135.0,0.3676419258117676,0.9844096060000002
295,46930,90.0,90.0,3,52,130.8,0.2876014709472656,0.984372643
296,47163,190.0,190.0,4,52,132.0,0.5496571063995361,0.9842950540000002
297,47327,115.0,115.0,5,52,132.1,0.4058990478515625,0.984240442
298,47450,110.0,110.0,6,52,132.8,0.3109300136566162,0.9841994829999998
299,47570,45.0,45.0,7,52,126.7,0.30069494247436523,0.9841595230000002
300,47728,75.0,75.0,8,52,125.8,0.406078577041626,0.9841069090000001
301,47869,155.0,155.0,9,52,125.4,0.3596622943878174,0.9840599560000001
302,48110,350.0,350.0,10,52,127.9,0.5632917881011963,0.9839797030000001
303,48247,65.0,65.0,11,52,127.4,0.3539547920227051,0.9839340820000001
304,48386,120.0,120.0,12,52,127.9,0.3586864471435547,0.9838877950000001
305,48537,85.0,85.0,13,52,126.2,0.37882065773010254,0.9838375119999999
306,48648,130.0,130.0,14,52,126.3,0.2970259189605713,0.9838005490000001
307,48903,265.0,265.0,15,52,130.6,0.6055543422698975,0.9837156340000002
308,49052,110.0,110.0,16,52,131.3,0.38205552101135254,0.983666017
309,49222,195.0,195.0,17,52,132.5,0.4332892894744873,0.9836094069999999
310,49428,135.0,135.0,18,52,129.8,0.5115630626678467,0.9835408090000001
311,49660,190.0,190.0,19,52,129.2,0.5742945671081543,0.9834635530000001
312,49826,140.0,140.0,20,52,125.6,0.4179368019104004,0.9834082749999999
313,49918,15.0,15.0,0,52,119.3,0.2523157596588135,0.9833776389999999
314,50072,120.0,120.0,1,52,119.7,0.5149555206298828,0.9833263569999998
315,50213,160.0,160.0,2,52,121.5,0.5897493362426758,0.9832794040000001
316,50377,155.0,155.0,3,52,122.2,0.6644067764282227,0.9832247920000001
317,50492,110.0,110.0,4,52,123.2,0.4788341522216797,0.9831864969999999
318,50614,35.0,35.0,5,52,121.5,0.5082018375396729,0.9831458709999998
319,50804,120.0,120.0,6,52,123.0,0.7384247779846191,0.9830826009999999
320,50885,30.0,30.0,7,52,122.6,0.3550417423248291,0.983055628
321,51079,180.0,180.0,8,52,122.5,0.7700896263122559,0.982991026
322,51165,110.0,110.0,9,52,121.3,0.3764948844909668,0.9829623879999999
323,51290,40.0,40.0,10,52,119.4,0.5067312717437744,0.982920763
324,51547,225.0,225.0,11,52,122.9,1.0053634643554688,0.982835182
325,51696,180.0,180.0,12,52,124.4,0.6019632816314697,0.9827855649999998
326,51958,250.0,250.0,13,52,125.5,1.0304546356201172,0.9826983189999999
327,52106,105.0,105.0,14,52,125.1,0.5983710289001465,0.982649035
328,52191,20.0,20.0,0,52,122.2,0.3625953197479248,0.98262073
329,52377,140.0,140.0,1,52,122.5,0.7724404335021973,0.9825587920000002
330,52484,120.0,120.0,2,52,121.9,0.4430086612701416,0.982523161
